SID,DOM_TYPE,DESL_MEAN,CLAT_MEAN,CLON_MEAN,YEAR_START,MONTH_START,DAY_START,AREA_MAX,AREA_MEAN,OVERLAP_MEAN,DURATION,BI_MAX,BI_MEAN,Z500_MAX,Z500_MEAN,PERC_RIDGE,PERC_OMEGA,PERC_HYBRID,PERC_REX,PERC_POLAR
2012055,Ridge,,48.16362498531684,43.065740236692285,2012,5,15,7819078,3145891.785714286,0.7385090909090911,56,3.5642147064208984,1.6696207034213515,5928.8,5843.571428571428,0.625,0.32142857142857145,0,0.03571428571428571,0.0
2012056,Rex block,,65.15442186593509,-24.473382836359015,2012,5,17,4371085,2614994.8,0.53175,5,2.8847813606262207,1.263122797259331,5664.0,5585.4400000000005,0.0,0.0,0,1.0,0.0
2012057,Rex block,,62.62500160261227,-132.77331582300968,2012,5,21,2925620,1600857.857142857,0.5539999999999999,7,2.401602268218994,1.403060436779763,5663.8,5586.271428571427,0.0,0.0,0,1.0,0.0
2012058,Rex block (hybrid),,56.146908491992484,3.5334452499794864,2012,5,23,5843603,4861951.8,0.7737499999999999,5,4.710578918457031,2.2028066190448206,5868.0,5841.4400000000005,0.0,0.4,0,0.2,0.0
2012059,Rex block,,67.1861476473791,-55.538702588938655,2012,5,25,5271918,2780045.4285714286,0.6743846153846154,14,4.05123233795166,1.6593443860025316,5785.0,5670.942857142857,0.0,0.0,0,0.7857142857142857,0.21428571428571427
2012060,Rex block,,61.5625847892677,94.42824271396178,2012,5,25,4439499,2354689.2,0.755,10,3.255915641784668,2.079431862891359,5782.2,5709.38,0.0,0.5,0,0.5,0.0
2012061,Rex block (polar),,76.09234634088038,-101.11448351582808,2012,5,28,5501835,2494912.5714285714,0.661923076923077,14,2.854156494140625,0.5079189299355369,5701.0,5584.171428571429,0.0,0.0,0,0.2857142857142857,0.7142857142857143
2012062,Rex block,,57.4334425362662,-96.55181003735825,2012,5,30,10035099,4553621.894736842,0.6861666666666666,19,3.395509719848633,1.5616437268772059,5861.5,5771.036842105263,0.3684210526315789,0.0,0,0.5263157894736842,0.0
2012063,Ridge,,44.658176907161085,-0.9235614935061329,2012,5,30,1950250,1491862.25,0.7276666666666666,4,2.9502391815185547,2.1951561531765957,5851.8,5828.75,1.0,0.0,0,0.0,0.0
2012064,Ridge,,46.32955958130134,-76.80574132124957,2012,6,8,5486871,2378515.4285714286,0.6686923076923077,14,3.207075595855713,1.7889340518579995,5926.8,5858.349999999999,0.7142857142857143,0.14285714285714285,0,0.0,0.0
2012065,Ridge,,42.788646330656746,-129.57850697557828,2012,6,10,1537890,980209.75,0.6103333333333333,4,1.8569469451904297,1.1008744577662763,5815.8,5804.625,1.0,0.0,0,0.0,0.0
2012066,Rex block (polar),,71.93160603625327,-27.572802306103828,2012,6,15,1979956,1400360.0,0.515,4,3.341531753540039,0.8574549278686903,5744.2,5691.15,0.0,0.0,0,0.5,0.5
2012067,Ridge,,48.059048348259445,69.59441224743587,2012,6,17,3311671,1833117.3333333333,0.6698000000000001,6,2.4268150329589844,1.1260806964807117,5851.0,5822.783333333333,0.6666666666666666,0.3333333333333333,0,0.0,0.0
2012068,Ridge,,43.76010073410198,-157.84272036303713,2012,6,19,1068233,869225.0,0.6955714285714286,8,3.5088062286376953,2.2123139449472746,5940.5,5908.7125,1.0,0.0,0,0.0,0.0
2012069,Rex block,,62.857996342195285,-42.45172121360297,2012,6,20,2382331,1283121.5714285714,0.6243333333333333,7,2.7594804763793945,1.8496512565412162,5794.5,5731.1,0.0,0.0,0,1.0,0.0
2012070,Rex block,,63.08761497640813,-133.7308529692779,2012,6,20,2274285,1427898.3333333333,0.7174,6,2.57490873336792,1.7069770156547095,5732.0,5692.866666666666,0.0,0.0,0,1.0,0.0
2012071,Ridge,,49.41986346668499,81.77525049992325,2012,6,20,2821651,1359773.45,0.7388421052631579,20,2.480900287628174,1.644912324456288,5906.2,5835.385,0.65,0.25,0,0.1,0.0
2012072,Ridge,,45.123591469538006,-102.42980909802203,2012,6,21,1574406,1130905.0,0.6906666666666667,7,3.1284332275390625,2.236961793821238,5964.5,5894.8,0.8571428571428571,0.14285714285714285,0,0.0,0.0
2012073,Rex block (polar),,73.91533780209804,-94.05598819637258,2012,6,26,4522619,2684643.0833333335,0.7106521739130436,24,2.0938992500305176,0.8359126873866751,5740.8,5691.654166666667,0.0,0.0,0,0.375,0.625
2012074,Ridge,,48.35659155047921,-46.17602981387986,2012,6,26,1801286,1289718.5,0.5743333333333333,4,2.830934524536133,2.1857509082892603,5889.5,5868.95,1.0,0.0,0,0.0,0.0
2012075,Ridge,,48.28995002975243,-103.74706011749593,2012,6,29,4342731,1743910.3461538462,0.74804,26,3.2767415046691895,1.703256486659188,5932.5,5892.307692307692,1.0,0.0,0,0.0,0.0
2012076,Ridge,,48.14640819001487,-36.392645324407894,2012,7,3,1953414,1388992.875,0.7767142857142856,8,2.5779247283935547,1.8136340234365698,5920.5,5887.387499999999,1.0,0.0,0,0.0,0.0
2012077,Rex block,,63.38306995982518,-4.181283978677461,2012,7,5,1169732,970723.75,0.725,4,1.3058662414550781,0.6529491533543549,5747.0,5724.55,0.0,0.0,0,1.0,0.0
2012078,Rex block,,58.81477168696477,49.75208793459653,2012,7,9,5040586,2581030.6428571427,0.7159999999999999,14,2.311837673187256,1.4576879669410403,5903.0,5820.371428571429,0.07142857142857142,0.35714285714285715,0,0.5714285714285714,0.0
2012079,Omega block,,58.11940141823344,83.2310723160435,2012,7,10,5369654,2362020.9523809524,0.7530999999999999,21,3.6691665649414062,1.8942947591626687,5893.2,5835.195238095238,0.2857142857142857,0.42857142857142855,0,0.2857142857142857,0.0
2012080,Ridge,,50.409886878898234,-140.05470988250784,2012,7,15,2075385,1683843.25,0.6963333333333334,4,2.4612903594970703,1.7926458230107538,5954.8,5940.675,0.75,0.25,0,0.0,0.0
2012081,Rex block (polar),,80.79930106777483,-1.1310758317444651,2012,7,19,2197701,1486352.8,0.77925,5,0.9975194931030273,0.3178588205956864,5594.8,5560.6,0.0,0.0,0,0.0,1.0
2012082,Ridge,,51.25079766661761,46.307936969097916,2012,7,22,5251188,1851308.9333333333,0.7302758620689653,30,2.725207805633545,1.7369679820434876,5916.5,5868.493333333333,0.9,0.1,0,0.0,0.0
2012083,Ridge,,48.70276885615246,-157.0590568961959,2012,7,23,1934799,1337922.6,0.7272500000000001,5,2.030456066131592,1.175855474803266,5887.0,5879.6,1.0,0.0,0,0.0,0.0
2012084,Rex block (polar),,80.85831782292894,-41.4035085324879,2012,7,24,1221549,807436.0,0.72025,5,1.3288617134094238,0.44576275447416014,5633.2,5599.74,0.0,0.0,0,0.0,1.0
2012085,Rex block (polar),,73.14543470899845,-107.73510762158092,2012,7,27,1731951,1013891.5454545454,0.7128,11,3.078317642211914,1.6689545962877204,5728.8,5673.972727272727,0.0,0.0,0,0.45454545454545453,0.5454545454545454
2012086,Ridge,,48.135564186106734,-106.43498341561583,2012,7,28,874607,731508.0,0.83575,5,1.3450145721435547,0.9829839678371654,5883.0,5873.4,1.0,0.0,0,0.0,0.0
2012087,Rex block,,68.98011710389385,-14.433600787042568,2012,7,29,2392463,1537361.0,0.7324999999999999,7,2.431166172027588,1.3366685582627207,5749.8,5712.857142857143,0.0,0.0,0,1.0,0.0
2012088,Ridge,,50.38536129169447,-127.81889685561116,2012,8,1,2614245,1279762.888888889,0.7411249999999999,9,2.5660276412963867,1.6618287719317075,5904.2,5880.311111111111,1.0,0.0,0,0.0,0.0
2012089,Rex block,,57.44614930037713,-19.667265880209115,2012,8,7,1808288,1418065.25,0.49533333333333335,4,2.4781346321105957,1.8092457839085379,5872.2,5827.150000000001,0.5,0.0,0,0.5,0.0
2012090,Rex block,,69.36141421004146,-13.195031354271572,2012,8,11,4125959,2259381.5454545454,0.7586999999999999,11,3.1278133392333984,1.490183527695195,5789.5,5727.900000000001,0.0,0.09090909090909091,0,0.9090909090909091,0.0
2012091,Rex block,,65.00074041615228,-161.6242013752586,2012,8,11,1890758,1306448.6,0.8314999999999999,5,2.259528636932373,1.2298806225025587,5702.0,5696.96,0.0,0.0,0,1.0,0.0
2012092,Ridge,,49.81634256468356,-121.21414683304167,2012,8,13,1724802,1305667.111111111,0.781375,9,3.019094467163086,2.060726665812392,5924.0,5882.622222222222,1.0,0.0,0,0.0,0.0
2012093,Ridge,,48.899659782321905,79.09612062131028,2012,8,13,960969,849988.75,0.6699999999999999,4,2.9549717903137207,2.2240875457726137,5903.8,5892.525,1.0,0.0,0,0.0,0.0
2012094,Rex block (polar),,77.57549602015534,-63.406666266118634,2012,8,19,3302277,2058158.3333333333,0.6799090909090909,12,1.5377521514892578,0.3572755333913002,5673.8,5603.616666666668,0.0,0.0,0,0.25,0.75
2012095,Ridge,,48.38300180867411,23.58179351664319,2012,8,20,1485635,836161.0,0.8591666666666667,7,2.4901270866394043,1.842139616355553,5932.0,5869.614285714285,1.0,0.0,0,0.0,0.0
2012096,Ridge,,49.19876343559332,-114.39445823103668,2012,8,23,1927006,1418756.0,0.8596666666666666,7,2.4004220962524414,1.5661328353909891,5912.5,5890.671428571428,1.0,0.0,0,0.0,0.0
2012097,Rex block,,72.31897451102145,62.25833850758108,2012,8,29,1245035,1006964.7777777778,0.62225,9,2.512991428375244,1.5419659531235308,5721.2,5646.422222222222,0.0,0.0,0,0.7777777777777778,0.2222222222222222
2012098,Ridge,,50.4266150498196,-5.381534946551861,2012,8,30,3757736,1354404.6,0.6724444444444445,10,2.8386592864990234,2.0360105779678843,5916.0,5889.92,1.0,0.0,0,0.0,0.0
2012099,Ridge,,51.3483796129319,-130.18060139583352,2012,9,4,1162887,887846.6,0.7605,5,3.5218358039855957,2.655512041070548,5898.2,5885.66,1.0,0.0,0,0.0,0.0
2012100,Rex block (polar),,79.58722304179423,-31.677611560165957,2012,9,8,3799959,1913858.3333333333,0.6472727272727273,12,1.9652962684631348,0.5832494104678844,5613.8,5581.508333333334,0.0,0.0,0,0.0,1.0
2012101,Rex block (polar),,74.46308093180423,60.461227314576874,2012,9,11,2044796,1391640.0,0.575,4,2.0076394081115723,0.8605849911395117,5633.0,5584.1,0.0,0.0,0,0.25,0.75
2012102,Ridge,,51.849382057851976,-124.89796786718807,2012,9,16,2384448,1782127.5555555555,0.7198749999999999,9,4.779982566833496,3.8472999486803037,5881.8,5861.044444444445,0.7777777777777778,0.2222222222222222,0,0.0,0.0
2012103,Rex block (polar),,79.97952479911618,8.030202612758643,2012,9,17,3424599,1714865.5,0.7213333333333333,4,1.8137335777282715,0.2320306597732811,5622.8,5552.2,0.0,0.0,0,0.0,1.0
2012104,Ridge,,49.366171800279155,-46.135709488222496,2012,9,19,1059221,865257.0,0.6881666666666667,7,4.630649089813232,3.4581868608444246,5961.2,5920.842857142857,1.0,0.0,0,0.0,0.0
2012105,Rex block,,68.20080162228598,-9.042911227747295,2012,9,23,1944986,1275174.0,0.6683333333333333,4,2.0504236221313477,0.6586076274229729,5614.8,5551.724999999999,0.0,0.0,0,1.0,0.0
2012106,Ridge,,47.93871790099477,35.775384320865406,2012,9,27,1767820,1351713.4285714286,0.6368333333333334,7,3.232884407043457,1.5770233421462945,5875.8,5844.342857142858,1.0,0.0,0,0.0,0.0
2012107,Rex block (polar),,73.42929414210785,-51.561027996586354,2012,10,2,5890933,2176106.5384615385,0.6702800000000002,26,3.869342803955078,1.0476069991411228,5771.5,5515.4346153846145,0.0,0.0,0,0.46153846153846156,0.5384615384615384
2012108,Rex block,,55.03371982610182,-61.584767689977674,2012,10,2,6482404,3136025.714285714,0.7556153846153847,14,4.770684242248535,2.674016418759512,5906.2,5777.835714285714,0.14285714285714285,0.2857142857142857,0,0.42857142857142855,0.0
2012109,Ridge,,46.87340872999784,64.01995069669184,2012,10,7,1453038,1216968.4,0.72575,5,3.353703022003174,1.8894155102312715,5794.8,5783.0599999999995,1.0,0.0,0,0.0,0.0
2012110,Omega block,,50.040619920883394,-5.465102449028494,2012,10,15,6960385,4180826.6666666665,0.6865294117647058,18,5.1612019538879395,2.7809289065065257,5879.5,5812.644444444445,0.2222222222222222,0.3333333333333333,0,0.16666666666666666,0.0
2012111,Rex block,,67.48392390887885,127.0115031115846,2012,10,17,2778459,1735939.4,0.66775,5,2.403271198272705,0.45239497883045815,5449.2,5400.7,0.0,0.0,0,1.0,0.0
2012112,Ridge,,45.11496540306198,-170.3578492859299,2012,10,19,1443323,1124417.75,0.6789999999999999,4,3.9951324462890625,2.8498822005625764,5840.0,5789.95,1.0,0.0,0,0.0,0.0
2012113,Rex block (polar),,78.87856112323038,52.97681903155032,2012,10,20,2286516,1276843.875,0.5989333333333333,16,2.0916223526000977,0.4343856598861511,5452.5,5336.95,0.0,0.0,0,0.125,0.875
2012114,Rex block,,61.34468739209596,20.779670449229656,2012,10,26,3475851,2027973.3,0.700888888888889,10,4.926908016204834,3.126213260374561,5759.0,5654.83,0.0,0.0,0,1.0,0.0
2012115,Ridge,,43.98928599168336,66.3447386041343,2012,10,30,4263407,2198716.2,0.53275,5,4.108035564422607,2.13199852341251,5786.5,5768.26,1.0,0.0,0,0.0,0.0
2012116,Rex block (polar),,81.82575733754358,97.39706713630119,2012,10,31,778557,701564.5,0.7366666666666667,4,1.1179924011230469,0.1877232621075093,5353.2,5319.6,0.0,0.0,0,0.0,1.0
2012117,Ridge,,40.976177812975415,-116.35958624152175,2012,11,2,1557460,1028391.0,0.7868,6,3.8032174110412598,2.84432015697501,5918.0,5835.266666666666,1.0,0.0,0,0.0,0.0
2012118,Ridge,,42.17563093578355,47.61774555815093,2012,11,3,3518907,2366198.4,0.79975,5,2.3812174797058105,1.389835649398646,5786.5,5769.34,1.0,0.0,0,0.0,0.0
2012119,Ridge,,43.45794719973934,-31.208080116271653,2012,11,4,4761718,2018245.125,0.646,8,3.9637207984924316,2.4886487503415715,5893.0,5849.7375,0.625,0.375,0,0.0,0.0
2012120,Ridge,,44.92379677918784,14.021857338574074,2012,11,8,7366082,3345695.888888889,0.5996250000000001,9,3.9824724197387695,1.6432554788909794,5860.0,5796.799999999999,0.5555555555555556,0.0,0,0.0,0.0
2012121,Rex block,,71.46323767397398,-15.170289260199183,2012,11,9,3956755,2898189.714285714,0.7090000000000001,7,3.7911057472229004,1.8525233637716305,5592.8,5537.157142857143,0.0,0.0,0,1.0,0.0
2012122,Ridge,,41.861145259091785,-61.821015390930995,2012,11,11,2171607,1479245.5,0.48866666666666664,4,3.513467311859131,2.4410190120778665,5881.2,5864.35,1.0,0.0,0,0.0,0.0
2012123,Rex block (polar),,72.88193640184765,-23.46982370594131,2012,11,19,1463025,1054700.6666666667,0.5978000000000001,6,2.599978446960449,0.7531305330924228,5375.0,5284.216666666666,0.0,0.0,0,0.5,0.5
2012124,Rex block (polar),,75.62063508684392,-62.14523934986286,2012,11,19,3968332,2347958.875,0.6424,16,3.679490089416504,0.7889411163778977,5554.0,5445.943749999999,0.0,0.0,0,0.3125,0.6875
2012125,Omega block,,51.98588774136327,32.87330620996171,2012,11,20,2894975,1988475.75,0.48666666666666664,4,5.100512504577637,3.363284227023349,5727.2,5703.925,0.0,1.0,0,0.0,0.0
2012126,Rex block (polar),,73.94473506922353,127.96512408003485,2012,11,21,1850796,1604171.75,0.6233333333333334,4,0.8952736854553223,0.3613352439866585,5254.5,5239.05,0.0,0.0,0,0.5,0.5
2012127,Rex block,,60.46196647695632,-148.28861444627532,2012,11,26,1843907,1176924.25,0.6223333333333333,4,4.505622386932373,2.9502139181057823,5540.2,5481.400000000001,0.0,0.0,0,1.0,0.0
2012128,Ridge,,41.92878027129841,59.55150504711618,2012,11,28,2745637,1556632.2,0.6915555555555556,10,5.015850067138672,3.1622511505206656,5746.2,5725.599999999999,1.0,0.0,0,0.0,0.0
2012129,Rex block,,51.48279641752889,-176.54226500539107,2012,11,29,1635593,1213207.0,0.6629999999999999,4,5.06441593170166,4.156462569101199,5666.8,5648.25,0.0,0.25,0,0.75,0.0
2012130,Ridge,,41.11663750280387,-66.27391548854199,2012,12,2,2012806,1293206.75,0.41900000000000004,4,2.6564717292785645,1.1904993790482719,5776.8,5744.525,1.0,0.0,0,0.0,0.0
2012131,Rex block,,68.06136158141857,30.151176405912732,2012,12,3,6794636,3366469.1875,0.5595333333333333,16,4.236042499542236,1.817245014323566,5680.2,5556.518749999999,0.0,0.0,0,0.8125,0.1875
2012132,Ridge,,43.064699215352036,-15.681555970217081,2012,12,7,2011311,1525910.8,0.7965,5,3.96653413772583,2.4700176322531306,5780.5,5739.14,1.0,0.0,0,0.0,0.0
2012133,Ridge,,41.510393447103844,-140.04372559994567,2012,12,7,1445873,1185140.5,0.7080000000000001,4,5.821633338928223,3.7329882988424012,5900.2,5834.325,1.0,0.0,0,0.0,0.0
2012134,Rex block,,69.14125195163253,-25.06338910031568,2012,12,11,3290619,2182874.153846154,0.6604166666666668,13,4.013526439666748,1.2662940238560003,5586.2,5446.292307692308,0.0,0.0,0,1.0,0.0
2012135,Ridge,,41.633435451732474,15.21527148329424,2012,12,23,3016778,1608631.1666666667,0.5572,6,3.067755699157715,1.9381834153247741,5827.0,5790.983333333334,1.0,0.0,0,0.0,0.0
2012136,Rex block,,69.68344947173942,27.142502838709785,2012,12,26,4900713,2984906.4285714286,0.5884999999999999,7,3.020012378692627,1.5093022543879877,5456.5,5441.128571428571,0.0,0.0,0,1.0,0.0
2012137,Ridge,,43.29789358534765,-121.28283140657572,2012,12,30,2148735,1263144.0,0.6152857142857143,8,6.007957458496094,3.465265520244815,5772.0,5720.7875,0.875,0.125,0,0.0,0.0
2012138,Rex block (polar),,75.30120686673207,-14.74098881145918,2012,12,31,5165026,2515659.04,0.6749166666666667,25,4.3631911277771,0.9324606037399849,5467.2,5318.763999999999,0.0,0.0,0,0.24,0.76
2013001,Rex block,,63.71966252642512,65.28902769491191,2013,1,1,1309653,975623.25,0.7356666666666666,4,2.984893321990967,2.0092626023691773,5447.2,5419.925,0.0,0.0,0,1.0,0.0
2013002,Ridge,,44.54584126277889,-4.860025779122746,2013,1,1,4535189,2540828.4,0.7824444444444444,10,6.174707412719727,3.8051920840675777,5878.0,5812.4,0.6,0.4,0,0.0,0.0
2013003,Rex block (polar),,81.72483680716888,-78.92703769779614,2013,1,6,1040107,760167.0,0.7365555555555555,10,1.5537261962890625,0.08572950424413481,5225.2,5148.81,0.0,0.0,0,0.0,1.0
2013004,Ridge,,43.264138963134556,-130.93336234062403,2013,1,9,3643178,1944194.7777777778,0.7306470588235294,18,6.338143348693848,4.246935992788201,5877.5,5798.038888888888,0.7777777777777778,0.2222222222222222,0,0.0,0.0
2013005,Rex block,,66.10748658970856,7.922014614897636,2013,1,10,2019979,1360805.375,0.6704285714285714,8,4.804384708404541,3.2965128037662756,5556.0,5473.2875,0.0,0.0,0,1.0,0.0
2013006,Ridge,,44.293869488430204,-32.36743444943432,2013,1,12,4334700,3008339.6,0.613,5,4.1031599044799805,2.6557143545334445,5813.0,5774.7,0.6,0.0,0,0.0,0.0
2013007,Rex block (polar),,73.86885831391231,13.887041737824607,2013,1,16,5244613,2649075.1875,0.6496129032258066,32,4.5160651206970215,0.9723675887544683,5516.8,5321.340624999999,0.0,0.0,0,0.4375,0.5625
2013008,Rex block (polar),,78.69708409996865,-33.8243618142042,2013,1,23,2214076,1203837.25,0.6763333333333333,4,1.201021671295166,0.250943249726003,5299.2,5251.675,0.0,0.0,0,0.0,1.0
2013009,Rex block,,70.17410370710081,-32.3030647609567,2013,1,27,1280429,928821.0,0.6896666666666667,4,1.8690943717956543,0.9179955756443536,5176.8,5166.375,0.0,0.0,0,1.0,0.0
2013010,Ridge,,42.54904161920037,-127.65473577158374,2013,1,28,2430666,1446955.0,0.76925,9,5.427610874176025,4.085882009680639,5838.8,5779.477777777777,1.0,0.0,0,0.0,0.0
2013011,Ridge,,42.94260545563099,-24.250212400833533,2013,2,1,2560695,1786639.2222222222,0.6921250000000001,9,6.155765056610107,4.001439640140751,5883.8,5818.533333333334,0.8888888888888888,0.1111111111111111,0,0.0,0.0
2013012,Rex block,,69.17732356870863,13.868049362340587,2013,2,6,2437667,1715954.857142857,0.7003333333333334,7,3.63922119140625,1.7737240376292132,5573.2,5442.642857142857,0.0,0.0,0,0.8571428571428571,0.14285714285714285
2013013,Omega block,,48.84708119494778,52.886398570725305,2013,2,8,2893875,1513848.8333333333,0.6172,6,4.074525833129883,3.286544082382754,5714.2,5683.216666666667,0.3333333333333333,0.6666666666666666,0,0.0,0.0
2013014,Ridge,,43.226744659934766,-132.23517343918823,2013,2,9,2798043,2031425.2222222222,0.7184999999999999,9,5.404198169708252,3.9041950375412973,5800.0,5770.1,0.7777777777777778,0.2222222222222222,0,0.0,0.0
2013015,Ridge,,41.681769071689374,-15.066641326778248,2013,2,12,1607322,1128323.4,0.73975,5,3.8316965103149414,2.5608283834797994,5782.0,5734.36,1.0,0.0,0,0.0,0.0
2013016,Rex block,,58.469321515573554,22.761670994650693,2013,2,13,2493630,1614197.2,0.61875,5,3.930222988128662,2.3723081310428626,5581.8,5548.679999999999,0.0,0.2,0,0.8,0.0
2013017,Rex block (polar),,72.38705654544789,-17.05452796328919,2013,2,17,3559333,2706957.785714286,0.6955384615384615,14,2.968728542327881,1.1037377770633325,5345.2,5250.007142857144,0.0,0.0,0,0.5,0.5
2013018,Rex block,,54.323908440681436,-31.313072848926563,2013,2,18,5923753,2747904.9615384615,0.6633200000000001,26,5.582821369171143,2.582587227268369,5768.0,5631.915384615384,0.0,0.15384615384615385,0,0.6923076923076923,0.0
2013019,Ridge,,38.812779969178116,-130.80607633670778,2013,2,22,2154845,1295229.7272727273,0.6696,11,4.345881938934326,2.9465434700108646,5848.2,5781.609090909091,1.0,0.0,0,0.0,0.0
2013020,Ridge,,37.914811536879824,89.0837052695939,2013,2,22,1394934,1157786.4,0.818,5,2.6593804359436035,2.1029755495387206,5688.2,5681.88,1.0,0.0,0,0.0,0.0
2013021,Ridge,,40.13007885800659,82.13009163215149,2013,3,1,6386418,2764074.878787879,0.7844374999999999,33,5.61220645904541,2.1359787283699543,5792.8,5733.30909090909,0.9393939393939394,0.030303030303030304,0,0.0,0.0
2013022,Rex block,,60.34778709447063,-143.40162167862843,2013,3,3,1452643,1003116.5,0.5483333333333333,4,4.0061235427856445,2.8967047272584376,5552.2,5490.075,0.0,0.0,0,1.0,0.0
2013023,Rex block (polar),,81.11987077448826,-118.21910162460178,2013,3,5,2072512,1383184.1666666667,0.7418,6,1.9359707832336426,0.3914647161303055,5415.8,5373.7,0.0,0.0,0,0.0,1.0
2013024,Rex block,,63.50257141915936,-20.230413268095052,2013,3,7,2303132,1658538.3333333333,0.7952,6,5.001246929168701,3.4557257948775013,5566.0,5521.05,0.0,0.0,0,1.0,0.0
2013025,Ridge,,39.646646115670066,-122.44078839506375,2013,3,9,3406894,1894928.75,0.7442857142857143,8,4.017972946166992,2.719942039289004,5851.2,5807.037499999999,1.0,0.0,0,0.0,0.0
2013026,Rex block (polar),,73.73942364136343,-160.9388475866104,2013,3,13,1242052,1085678.5,0.5743333333333334,4,5.369472503662109,3.001486835333285,5585.5,5574.725,0.0,0.0,0,0.5,0.5
2013027,Rex block,,53.99606156784466,-83.88337553772186,2013,3,18,1597000,1079974.5,0.5996666666666667,4,3.8080811500549316,3.294769924704389,5551.5,5528.625,0.0,0.0,0,1.0,0.0
2013028,Rex block (polar),,75.69597669976137,-62.802365337079465,2013,3,19,5787441,2575038.7083333335,0.6116521739130434,24,3.9969921112060547,0.9527841276570461,5652.8,5455.8625,0.0,0.0,0,0.20833333333333334,0.7916666666666666
2013029,Rex block,,64.28371391414711,-41.003373165964774,2013,3,20,7587183,3874247.75,0.7083999999999999,16,3.4082651138305664,1.4318644565142233,5580.8,5484.15,0.0,0.0,0,1.0,0.0
2013030,Ridge,,39.473298399033595,-134.4670989271711,2013,3,21,1710255,1236454.6,0.71,5,4.152846336364746,2.6027439009254527,5809.2,5776.24,1.0,0.0,0,0.0,0.0
2013031,Ridge,,38.99977415497328,-167.0710717105998,2013,3,23,1675508,1222416.8333333333,0.6434,6,3.1015992164611816,1.7897159710140105,5760.5,5736.133333333334,1.0,0.0,0,0.0,0.0
2013032,Ridge,,42.74212090286613,-116.68098717889197,2013,3,28,4668083,2484559.6,0.66325,5,4.734838008880615,2.5174243138965187,5752.0,5728.7,0.6,0.0,0,0.0,0.0
2013033,Ridge,,43.39816588426549,68.04634531404767,2013,4,1,5640905,4274147.133333334,0.8517857142857144,15,4.075014591217041,2.4314902060816475,5791.5,5753.166666666667,0.4666666666666667,0.3333333333333333,0,0.0,0.0
2013034,Ridge,,40.25373275348449,-114.55458641058699,2013,4,2,2099755,1624874.8,0.70475,5,5.004572868347168,2.4230747806624477,5781.8,5750.320000000001,1.0,0.0,0,0.0,0.0
2013035,Rex block,,60.47712280811365,142.22476867692657,2013,4,8,3961092,2807281.25,0.7256666666666667,4,3.0811071395874023,1.4411690374201114,5545.2,5489.025000000001,0.0,0.0,0,1.0,0.0
2013036,Ridge,,49.976697043805586,-111.18213215034264,2013,4,11,6174193,3115573.4285714286,0.5811666666666667,7,3.914511203765869,2.418802858532499,5843.0,5765.0,0.42857142857142855,0.0,0,0.2857142857142857,0.0
2013037,Rex block,,62.12907162381346,-90.92448200458045,2013,4,12,3023921,1958371.0,0.58625,5,3.625333309173584,1.675478704239327,5527.5,5510.36,0.0,0.0,0,1.0,0.0
2013038,Rex block (hybrid),,47.61285072671515,17.197895892949184,2013,4,13,4934931,2903734.3333333335,0.6970000000000001,9,4.217040538787842,2.0937945877232744,5834.8,5775.022222222223,0.3333333333333333,0.1111111111111111,0,0.1111111111111111,0.0
2013039,Ridge,,43.884825092156376,-99.18294905886361,2013,4,17,5593429,2188958.4468085105,0.7390652173913044,47,4.16797399520874,2.342423872539274,5931.8,5841.759574468087,0.7021276595744681,0.23404255319148937,0,0.0,0.0
2013040,Ridge,,45.80297401489581,30.012436191624197,2013,4,19,2789003,1715640.8,0.63975,5,4.0836334228515625,3.1434094929731864,5858.0,5809.14,0.8,0.0,0,0.0,0.0
2013041,Ridge,,44.76513371688671,-25.178506226689066,2013,4,20,9191607,4155111.727272727,0.7738000000000002,11,4.2922139167785645,1.8652890223762517,5866.8,5814.981818181819,0.5454545454545454,0.18181818181818182,0,0.0,0.0
2013042,Ridge,,45.26613509631391,65.22727635068614,2013,4,21,9537333,3741504.6904761903,0.751658536585366,42,4.063451290130615,1.884650229352028,5847.5,5789.085714285714,0.7142857142857143,0.23809523809523808,0,0.047619047619047616,0.0
2013043,Rex block (polar),,79.53277135685352,87.01451040758226,2013,4,22,2446647,1323899.7777777778,0.647625,9,2.0370841026306152,0.8745969087738058,5477.8,5442.011111111111,0.0,0.0,0,0.0,1.0
2013044,Rex block,,59.09708592579741,40.43273480258143,2013,4,25,6420408,3547790.75,0.7565454545454545,12,4.489421844482422,2.170948805785153,5758.8,5671.316666666667,0.0,0.0,0,1.0,0.0
2013045,Omega block,,47.43995173816587,-72.07208150838572,2013,4,30,4988497,3606598.3333333335,0.654,6,3.9749860763549805,1.34826255998156,5835.0,5778.383333333334,0.16666666666666666,0.5,0,0.0,0.0
2013046,Rex block (polar),,81.98850379074992,-12.073666820747427,2013,5,1,1996495,1250678.3333333333,0.6466000000000001,6,1.253056526184082,0.19853125365480132,5384.0,5348.416666666667,0.0,0.0,0,0.0,1.0
2013047,Ridge,,44.434816886770015,-40.143800290091356,2013,5,6,5412191,3045737.8235294116,0.74975,17,4.262113571166992,2.070323537169428,5904.8,5831.094117647059,0.7058823529411765,0.23529411764705882,0,0.0,0.0
2013048,Rex block,,60.4619914921733,-152.22282017717174,2013,5,8,2487258,1978878.5,0.7370000000000001,4,2.658700942993164,1.3574830728889362,5687.5,5641.3,0.0,0.0,0,1.0,0.0
